transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud
123dc568,CUST_0086,2024-02-11 17:38:00,485.9,ATM,,Abuja,0,0
f42f0eec,CUST_0021,2024-02-11 18:08:00,2711.64,Online,Restaurants,Abuja,0,0
e8b472e2,CUST_0042,2024-02-11 19:00:00,77.12,ATM,,Abuja,0,0
db35fadb,CUST_0042,2024-02-11 19:14:00,2478.12,POS,Groceries,Kano,0,0
8b80420f,CUST_0080,2024-02-11 19:17:00,2835.36,Transfer,,Kano,0,0
01af770f,CUST_0001,2024-02-11 20:23:00,103.97,Transfer,,Ibadan,0,0
064a49ec,CUST_0061,2024-02-11 21:14:00,2541.88,POS,Restaurants,Abuja,0,0
a74d70d5,CUST_0026,2024-02-11 22:20:00,977.36,ATM,,Lagos,0,0
c0a649bf,CUST_0100,2024-02-11 22:39:00,592.66,POS,Utilities,Lagos,0,0
459318ca,CUST_0090,2024-02-11 23:46:00,793.87,ATM,,Ibadan,0,0
4315c148,CUST_0058,2024-02-12 00:01:00,81.69,Transfer,,Lagos,0,0
4a17c49c,CUST_0096,2024-02-12 00:26:00,2636.24,ATM,,Ibadan,0,0
5d7aa729,CUST_0081,2024-02-12 01:47:00,1448.39,Transfer,,Kano,0,0
e7ada7f0,CUST_0011,2024-02-12 02:31:00,400.82,Transfer,,Ibadan,0,0
c876e64f,CUST_0099,2024-02-12 02:31:00,1048.56,Transfer,,Abuja,0,0
4cd65fbe,CUST_0064,2024-02-12 03:09:00,1497.75,ATM,,Lagos,0,0
c751f4f9,CUST_0100,2024-02-12 03:32:00,980.27,ATM,,Kano,0,0
55dd8e73,CUST_0050,2024-02-12 03:32:00,863.23,ATM,,Kano,1,0
488fc931,CUST_0012,2024-02-12 03:43:00,382.9,Transfer,,Kano,0,0
93223398,CUST_0035,2024-02-12 04:06:00,2055.09,ATM,,Kano,0,0
e55d14af,CUST_0066,2024-02-12 04:26:00,1687.75,POS,Restaurants,Kano,0,0
fe889b70,CUST_0070,2024-02-12 06:17:00,328.79,ATM,,Ibadan,0,0
4172a236,CUST_0003,2024-02-12 07:21:00,1864.2,Online,Restaurants,Lagos,0,0
21ba6540,CUST_0035,2024-02-12 07:24:00,1412.49,Online,Restaurants,Abuja,0,0
ce8406a3,CUST_0023,2024-02-12 07:31:00,2613.3,Online,Utilities,Lagos,0,0
4e0c00e5,CUST_0095,2024-02-12 07:40:00,2603.68,ATM,,Abuja,0,0
248129f0,CUST_0030,2024-02-12 07:42:00,1193.38,ATM,,Lagos,0,0
830d9eb3,CUST_0067,2024-02-12 07:45:00,373.44,Transfer,,Abuja,0,0
7c828da9,CUST_0018,2024-02-12 07:48:00,1992.39,ATM,,Kano,0,0
03d093de,CUST_0048,2024-02-12 08:49:00,144.82,ATM,,Kano,0,0
3c302db8,CUST_0034,2024-02-12 09:10:00,253.53,ATM,,Kano,0,0
d7dd72c4,CUST_0030,2024-02-12 09:58:00,906.01,ATM,,Abuja,1,0
f39d9913,CUST_0036,2024-02-12 10:28:00,261.8,ATM,,Abuja,1,0
eac622b3,CUST_0002,2024-02-12 10:55:00,251.81,Transfer,,Lagos,0,0
18e53293,CUST_0010,2024-02-12 12:12:00,1584.23,ATM,,Port Harcourt,0,0
dbea8bb0,CUST_0030,2024-02-12 12:47:00,1858.69,Online,Restaurants,Port Harcourt,0,0
efef5c85,CUST_0094,2024-02-12 13:13:00,1733.08,POS,Restaurants,Kano,0,0
db52f1b6,CUST_0071,2024-02-12 13:14:00,395.52,Online,Utilities,Port Harcourt,0,0
859336ab,CUST_0013,2024-02-12 14:10:00,1186.41,Online,Utilities,Kano,0,0
d10e908c,CUST_0062,2024-02-12 14:16:00,2034.8,ATM,,Port Harcourt,0,0
9d07aaf6,CUST_0068,2024-02-12 14:19:00,825.3,Transfer,,Ibadan,0,0
786ca1de,CUST_0028,2024-02-12 14:40:00,2181.07,Online,Utilities,Ibadan,0,0
f9faefe7,CUST_0098,2024-02-12 14:57:00,2652.49,ATM,,Ibadan,0,0
fd37d041,CUST_0044,2024-02-12 15:14:00,2693.71,Online,Groceries,Kano,0,0
59c4b2a5,CUST_0003,2024-02-12 16:36:00,1396.46,Transfer,,Kano,0,0
cdf93d1e,CUST_0061,2024-02-12 16:37:00,2980.57,Transfer,,Ibadan,0,0
02e2dbb2,CUST_0097,2024-02-12 16:43:00,2349.22,POS,Electronics,Kano,0,0
a8d9419f,CUST_0040,2024-02-12 17:27:00,2611.37,POS,Fashion,Lagos,0,0
7e2b00fa,CUST_0012,2024-02-12 17:58:00,2343.4,ATM,,Kano,0,0
64fea331,CUST_0043,2024-02-12 18:02:00,2083.21,Transfer,,Ibadan,0,0
3f7b982c,CUST_0025,2024-02-12 18:42:00,756.01,ATM,,Port Harcourt,0,0
62ffcbc2,CUST_0066,2024-02-12 18:48:00,2072.77,POS,Restaurants,Lagos,0,0
d95bdae1,CUST_0078,2024-02-12 20:10:00,2922.07,ATM,,Ibadan,0,0
cb8195d1,CUST_0042,2024-02-12 21:16:00,1610.76,ATM,,Ibadan,0,0
12f6b079,CUST_0048,2024-02-12 21:22:00,303.19,Transfer,,Ibadan,0,0
d4513e27,CUST_0097,2024-02-12 21:35:00,2373.91,ATM,,Port Harcourt,0,0
f5ed1ea0,CUST_0009,2024-02-12 21:48:00,2184.24,ATM,,Lagos,0,0
bc2bc171,CUST_0027,2024-02-12 22:16:00,2075.27,Transfer,,Kano,0,0
75777718,CUST_0027,2024-02-12 23:01:00,2784.87,Transfer,,Kano,0,0
e8f32aa1,CUST_0057,2024-02-12 23:17:00,489.32,POS,Fashion,Port Harcourt,0,0
5e3cef88,CUST_0004,2024-02-12 23:17:00,236.83,ATM,,Lagos,0,0
ab39e6e8,CUST_0008,2024-02-12 23:56:00,2790.97,POS,Restaurants,Lagos,0,0
dda9dcff,CUST_0011,2024-02-13 00:09:00,591.92,Transfer,,Port Harcourt,0,0
39ac1966,CUST_0074,2024-02-13 00:14:00,932.1,POS,Utilities,Port Harcourt,0,0
b88ea398,CUST_0015,2024-02-13 00:24:00,371.86,POS,Electronics,Port Harcourt,0,0
7669cb44,CUST_0018,2024-02-13 01:17:00,2029.98,Transfer,,Kano,0,0
cc496da6,CUST_0053,2024-02-13 02:31:00,1513.5,POS,Electronics,Lagos,0,0
d8f622ed,CUST_0070,2024-02-13 03:03:00,1911.76,POS,Restaurants,Port Harcourt,0,1
160805b1,CUST_0050,2024-02-13 03:12:00,1988.46,Online,Restaurants,Lagos,0,0
e96cbdb4,CUST_0017,2024-02-13 03:54:00,1668.43,POS,Groceries,Lagos,0,0
b6144965,CUST_0054,2024-02-13 03:57:00,1818.8,POS,Fashion,Kano,0,0
d888bbf7,CUST_0008,2024-02-13 04:27:00,575.77,ATM,,Port Harcourt,0,0
b0a156ba,CUST_0018,2024-02-13 05:41:00,1822.38,POS,Electronics,Lagos,0,0
3843f9bf,CUST_0043,2024-02-13 08:51:00,646.05,Transfer,,Kano,0,0
1f886598,CUST_0018,2024-02-13 09:47:00,465.46,ATM,,Port Harcourt,0,0
049267d8,CUST_0031,2024-02-13 09:54:00,1889.22,Transfer,,Kano,0,0
f22458dd,CUST_0041,2024-02-13 10:19:00,2735.61,Online,Groceries,Abuja,0,0
972baa39,CUST_0052,2024-02-13 11:18:00,1284.08,ATM,,Abuja,0,0
eccf37ab,CUST_0066,2024-02-13 12:11:00,1718.38,POS,Electronics,Lagos,0,0
1fce5bff,CUST_0025,2024-02-13 12:31:00,2705.73,Online,Electronics,Port Harcourt,0,0
6544dada,CUST_0044,2024-02-13 12:54:00,308.96,Transfer,,Kano,0,0
37ecba96,CUST_0029,2024-02-13 12:59:00,2574.02,Transfer,,Lagos,0,0
889fe578,CUST_0013,2024-02-13 14:52:00,1877.03,ATM,,Kano,0,0
c85531f5,CUST_0006,2024-02-13 15:03:00,2702.71,Online,Fashion,Abuja,0,0
6328b61b,CUST_0015,2024-02-13 15:04:00,222.31,Transfer,,Lagos,0,0
c9c7a938,CUST_0085,2024-02-13 15:31:00,2993.11,Transfer,,Port Harcourt,0,1
3cdd9251,CUST_0046,2024-02-13 16:21:00,2200.84,POS,Electronics,Port Harcourt,0,0
6764b673,CUST_0061,2024-02-13 16:39:00,1386.36,Online,Electronics,Abuja,0,0
b7563ef5,CUST_0021,2024-02-13 17:03:00,1053.18,POS,Electronics,Kano,0,0
6e72de22,CUST_0001,2024-02-13 17:15:00,1530.63,Transfer,,Abuja,0,0
7c51b080,CUST_0021,2024-02-13 17:16:00,2654.29,Transfer,,Abuja,0,0
8e8825c5,CUST_0057,2024-02-13 17:23:00,236.86,ATM,,Abuja,0,0
88a7e427,CUST_0069,2024-02-13 17:29:00,1184.95,Transfer,,Abuja,0,0
fceaa2dc,CUST_0069,2024-02-13 17:56:00,1524.05,Transfer,,Port Harcourt,0,0
5832de56,CUST_0061,2024-02-13 18:43:00,366.49,Transfer,,Ibadan,0,0
3a7e3c59,CUST_0034,2024-02-13 18:44:00,1640.83,ATM,,Kano,0,0
7a359a50,CUST_0053,2024-02-13 19:27:00,1586.41,Transfer,,Lagos,0,0
f3d2baab,CUST_0011,2024-02-13 20:13:00,2484.34,Transfer,,Abuja,0,0
c66448fa,CUST_0046,2024-02-13 20:18:00,757.38,POS,Utilities,Ibadan,0,0
1b01dd46,CUST_0070,2024-02-13 20:45:00,1131.97,Transfer,,Abuja,0,0
ab6f8255,CUST_0028,2024-02-13 21:32:00,627.68,ATM,,Kano,0,0
bf19da51,CUST_0031,2024-02-13 21:37:00,2771.76,Transfer,,Port Harcourt,1,0
769b9c91,CUST_0055,2024-02-13 22:51:00,1113.48,Transfer,,Abuja,0,0
46e446fb,CUST_0042,2024-02-13 22:55:00,1326.26,Transfer,,Lagos,0,0
a8228aa6,CUST_0058,2024-02-13 23:28:00,1666.29,POS,Electronics,Abuja,0,0
5ea83aa1,CUST_0045,2024-02-13 23:55:00,1203.34,Transfer,,Kano,0,0
44c04619,CUST_0035,2024-02-14 00:10:00,1013.69,Online,Groceries,Ibadan,0,0
c15d18c8,CUST_0028,2024-02-14 00:22:00,1200.86,ATM,,Lagos,0,0
9bac1460,CUST_0009,2024-02-14 00:56:00,1044.35,Online,Fashion,Abuja,0,1
380922eb,CUST_0089,2024-02-14 01:54:00,2122.52,Online,Utilities,Ibadan,0,0
40f9eaeb,CUST_0040,2024-02-14 04:20:00,1295.2,Online,Groceries,Abuja,0,0
5de6249b,CUST_0024,2024-02-14 04:27:00,189.69,Transfer,,Ibadan,0,0
4b03b171,CUST_0030,2024-02-14 04:56:00,1537.8,Transfer,,Lagos,0,0
4b1d41da,CUST_0077,2024-02-14 06:01:00,2918.01,POS,Fashion,Kano,0,0
d3be66a0,CUST_0038,2024-02-14 06:02:00,1753.37,Online,Groceries,Lagos,1,0
cb364a06,CUST_0035,2024-02-14 06:25:00,1544.65,Transfer,,Kano,0,0
eab33e42,CUST_0034,2024-02-14 06:29:00,2387.08,ATM,,Abuja,0,0
89c7aad8,CUST_0031,2024-02-14 06:33:00,714.41,POS,Fashion,Lagos,0,0
bbe9c555,CUST_0080,2024-02-14 07:35:00,196.65,Online,Groceries,Lagos,0,0
2abbc23a,CUST_0050,2024-02-14 08:29:00,2579.41,Transfer,,Kano,0,0
93540b06,CUST_0014,2024-02-14 08:30:00,1144.71,ATM,,Kano,0,0
d7130703,CUST_0014,2024-02-14 08:38:00,395.26,Transfer,,Abuja,0,0
7a951b48,CUST_0049,2024-02-14 09:25:00,1965.53,Online,Fashion,Kano,0,0
811b9621,CUST_0026,2024-02-14 09:28:00,1034.77,Online,Restaurants,Abuja,0,0
06461f47,CUST_0003,2024-02-14 09:32:00,242.43,Online,Fashion,Abuja,1,1
f9010f9a,CUST_0073,2024-02-14 10:00:00,941.93,Transfer,,Ibadan,0,0
a4fffcfc,CUST_0027,2024-02-14 10:05:00,2020.45,Online,Fashion,Port Harcourt,0,0
41c23474,CUST_0046,2024-02-14 10:25:00,1115.52,Online,Restaurants,Kano,0,0
e98b2b56,CUST_0068,2024-02-14 10:46:00,2126.95,Online,Fashion,Lagos,0,0
7e7f10ca,CUST_0087,2024-02-14 11:47:00,2311.15,POS,Utilities,Abuja,0,0
e5955310,CUST_0006,2024-02-14 11:57:00,2469.53,Transfer,,Port Harcourt,0,0
ae1dd2cd,CUST_0090,2024-02-14 11:59:00,1689.78,Online,Fashion,Port Harcourt,0,0
63446283,CUST_0024,2024-02-14 12:13:00,826.39,POS,Groceries,Lagos,0,0
deb81c8c,CUST_0026,2024-02-14 13:00:00,2496.24,ATM,,Lagos,0,0
4c230c81,CUST_0014,2024-02-14 13:26:00,1442.42,ATM,,Lagos,0,0
2a20a808,CUST_0010,2024-02-14 13:38:00,1917.58,POS,Electronics,Ibadan,0,0
82e908c3,CUST_0054,2024-02-14 13:46:00,2727.85,ATM,,Ibadan,0,0
c4f656e2,CUST_0049,2024-02-14 14:30:00,2070.44,ATM,,Kano,0,0
e8ccd975,CUST_0054,2024-02-14 14:36:00,1112.0,POS,Fashion,Ibadan,1,0
be463ba3,CUST_0094,2024-02-14 15:04:00,1719.8,Online,Electronics,Port Harcourt,0,0
19783eb5,CUST_0055,2024-02-14 15:05:00,1774.79,ATM,,Port Harcourt,0,0
4ec590a0,CUST_0005,2024-02-14 15:31:00,2700.01,Transfer,,Kano,0,0
3627661f,CUST_0012,2024-02-14 16:59:00,1992.5,ATM,,Ibadan,0,0
a6fc18ae,CUST_0099,2024-02-14 17:08:00,211.83,Transfer,,Kano,0,0
59d36c0e,CUST_0020,2024-02-14 17:45:00,624.15,Online,Fashion,Port Harcourt,0,1
0d966b3a,CUST_0061,2024-02-14 18:02:00,1664.75,ATM,,Port Harcourt,0,0
81775167,CUST_0039,2024-02-14 18:31:00,824.22,Transfer,,Kano,0,0
a72cb1ae,CUST_0072,2024-02-14 19:12:00,815.38,Transfer,,Ibadan,1,0
6e344ca0,CUST_0011,2024-02-14 20:52:00,42.98,ATM,,Lagos,0,0
8219ab77,CUST_0084,2024-02-14 22:43:00,383.79,ATM,,Ibadan,0,0
d139bb1d,CUST_0019,2024-02-15 00:05:00,1082.15,Transfer,,Kano,0,0
e208cfcd,CUST_0001,2024-02-15 00:20:00,1237.04,Transfer,,Port Harcourt,0,0
98bcb97d,CUST_0003,2024-02-15 01:35:00,2097.5,POS,Utilities,Port Harcourt,0,0
44b7b4db,CUST_0051,2024-02-15 01:52:00,672.27,POS,Groceries,Kano,0,0
a7300b0c,CUST_0036,2024-02-15 01:59:00,863.36,Online,Groceries,Port Harcourt,0,0
6ee32bf9,CUST_0001,2024-02-15 02:05:00,240.17,Online,Utilities,Lagos,0,0
277d16fc,CUST_0031,2024-02-15 02:32:00,734.35,Transfer,,Port Harcourt,0,0
be8b7cc2,CUST_0011,2024-02-15 02:57:00,67.38,POS,Groceries,Lagos,0,0
23eb141c,CUST_0085,2024-02-15 04:52:00,2363.43,Online,Restaurants,Ibadan,1,0
d772ee29,CUST_0019,2024-02-15 05:01:00,582.86,Transfer,,Port Harcourt,0,0
1ca5a992,CUST_0025,2024-02-15 08:53:00,1682.62,ATM,,Kano,0,0
dcc0454d,CUST_0092,2024-02-15 10:02:00,1420.24,ATM,,Port Harcourt,0,0
881a887e,CUST_0070,2024-02-15 10:39:00,361.21,POS,Fashion,Abuja,0,0
293e2a7b,CUST_0011,2024-02-15 10:50:00,419.96,ATM,,Lagos,0,0
ebfc1207,CUST_0090,2024-02-15 12:04:00,229.42,Transfer,,Port Harcourt,0,0
0f6e70f9,CUST_0088,2024-02-15 12:40:00,463.48,ATM,,Ibadan,0,0
cb60afa2,CUST_0035,2024-02-15 13:04:00,1362.58,ATM,,Ibadan,0,0
a4dc0ec0,CUST_0093,2024-02-15 13:35:00,665.01,POS,Groceries,Lagos,0,0
a625997a,CUST_0041,2024-02-15 13:49:00,126.01,Online,Utilities,Lagos,0,0
43b29544,CUST_0010,2024-02-15 14:21:00,2383.29,POS,Restaurants,Kano,0,0
22ba7979,CUST_0042,2024-02-15 15:15:00,1888.98,Transfer,,Abuja,0,0
81ec5853,CUST_0001,2024-02-15 15:25:00,2789.8,Online,Restaurants,Abuja,0,0
ac968cf9,CUST_0037,2024-02-15 15:47:00,63.91,ATM,,Ibadan,0,0
9832c91c,CUST_0028,2024-02-15 15:56:00,2765.33,POS,Utilities,Ibadan,0,0
c15f7e1f,CUST_0010,2024-02-15 17:18:00,1088.71,Transfer,,Kano,0,0
6982dce8,CUST_0060,2024-02-15 17:19:00,2695.45,POS,Groceries,Abuja,1,0
99059e82,CUST_0037,2024-02-15 17:47:00,2800.25,Transfer,,Port Harcourt,0,0
fb7d2263,CUST_0099,2024-02-15 17:55:00,1816.68,Transfer,,Kano,0,0
84434b22,CUST_0077,2024-02-15 18:31:00,2560.8,Transfer,,Ibadan,0,0
0da2f34f,CUST_0025,2024-02-15 19:02:00,2093.12,POS,Utilities,Lagos,0,0
09cb9628,CUST_0020,2024-02-15 19:02:00,2356.74,Transfer,,Port Harcourt,0,0
60eb00b3,CUST_0083,2024-02-15 19:18:00,1496.76,ATM,,Lagos,0,0
af7b75be,CUST_0070,2024-02-15 19:21:00,626.38,Transfer,,Lagos,0,0
fb12d504,CUST_0092,2024-02-15 19:44:00,1231.89,POS,Groceries,Lagos,0,0
829d6213,CUST_0072,2024-02-15 19:54:00,1395.9,ATM,,Kano,0,0
c2df8609,CUST_0079,2024-02-15 20:13:00,2522.61,ATM,,Port Harcourt,0,0
81cbf0c5,CUST_0035,2024-02-15 21:00:00,1639.5,Online,Utilities,Ibadan,0,0
f76c83f8,CUST_0017,2024-02-15 21:33:00,1394.89,POS,Restaurants,Port Harcourt,0,0
150e2368,CUST_0047,2024-02-15 21:38:00,2765.16,Transfer,,Port Harcourt,1,0
798e1269,CUST_0053,2024-02-15 21:58:00,1022.19,ATM,,Kano,0,0
53e1beea,CUST_0025,2024-02-15 22:05:00,640.55,ATM,,Abuja,0,0
97be465c,CUST_0058,2024-02-15 22:06:00,901.15,Online,Electronics,Port Harcourt,0,0
3ee41a4f,CUST_0093,2024-02-15 22:10:00,2450.84,ATM,,Lagos,0,0
97f62f67,CUST_0097,2024-02-15 23:19:00,1936.01,Online,Electronics,Port Harcourt,0,0
199dcf76,CUST_0003,2024-02-15 23:54:00,2443.25,POS,Utilities,Abuja,0,0
5b09b6ca,CUST_0054,2024-02-16 00:26:00,2563.31,Online,Groceries,Kano,0,0
496cc2e1,CUST_0038,2024-02-16 00:33:00,1572.9,POS,Restaurants,Lagos,0,0
952a133e,CUST_0031,2024-02-16 00:35:00,2756.38,Transfer,,Port Harcourt,0,0
3897f40b,CUST_0045,2024-02-16 01:33:00,980.42,Online,Groceries,Abuja,0,0
44cfe100,CUST_0040,2024-02-16 02:40:00,1365.71,Transfer,,Ibadan,1,0
2b26abb1,CUST_0097,2024-02-16 02:43:00,2778.71,POS,Electronics,Abuja,0,0
a9272692,CUST_0017,2024-02-16 02:58:00,877.01,Online,Restaurants,Ibadan,0,0
0eff279d,CUST_0052,2024-02-16 03:26:00,853.65,ATM,,Lagos,0,0
4b482dfc,CUST_0026,2024-02-16 03:47:00,319.27,POS,Utilities,Lagos,0,0
77eda7e0,CUST_0065,2024-02-16 04:00:00,2332.01,ATM,,Abuja,0,0
2f3982b6,CUST_0054,2024-02-16 04:03:00,864.02,POS,Fashion,Abuja,0,0
34ca3644,CUST_0047,2024-02-16 05:27:00,1872.0,ATM,,Ibadan,0,0
d8c8bf15,CUST_0067,2024-02-16 06:00:00,262.03,Transfer,,Ibadan,0,0
483b4edb,CUST_0019,2024-02-16 06:52:00,1522.81,ATM,,Abuja,0,0
9ffcc6dd,CUST_0026,2024-02-16 07:46:00,2341.66,ATM,,Abuja,0,0
6d0b485e,CUST_0098,2024-02-16 08:21:00,1399.52,POS,Restaurants,Lagos,1,0
6c3815e2,CUST_0070,2024-02-16 08:55:00,2089.27,Transfer,,Kano,0,0
87109bc4,CUST_0001,2024-02-16 09:23:00,2615.67,Online,Fashion,Ibadan,0,0
3c8d5c07,CUST_0067,2024-02-16 09:56:00,488.29,POS,Groceries,Port Harcourt,0,0
d8206f93,CUST_0098,2024-02-16 10:11:00,1227.67,ATM,,Lagos,0,0
81b84095,CUST_0021,2024-02-16 10:57:00,1249.4,Transfer,,Kano,0,0
e2b8ff9e,CUST_0027,2024-02-16 12:12:00,1000.13,ATM,,Abuja,0,0
c1909e8d,CUST_0023,2024-02-16 12:23:00,2253.29,ATM,,Port Harcourt,0,0
9d14abd1,CUST_0050,2024-02-16 13:01:00,2449.41,POS,Utilities,Ibadan,0,0
a09c0992,CUST_0005,2024-02-16 13:47:00,1321.85,POS,Electronics,Abuja,0,0
601c8c02,CUST_0031,2024-02-16 14:01:00,1221.39,Transfer,,Port Harcourt,0,0
9d8d0fd7,CUST_0021,2024-02-16 14:07:00,1382.98,Transfer,,Abuja,0,0
9cb358e6,CUST_0078,2024-02-16 14:35:00,1833.84,Online,Restaurants,Port Harcourt,0,0
82038578,CUST_0090,2024-02-16 15:20:00,2507.3,POS,Fashion,Kano,0,0
13418e80,CUST_0001,2024-02-16 16:21:00,2678.75,Transfer,,Kano,0,0
6ec306d0,CUST_0014,2024-02-16 17:03:00,91.25,Transfer,,Abuja,1,0
5a705513,CUST_0074,2024-02-16 17:11:00,56.09,Online,Restaurants,Abuja,0,0
43d376d6,CUST_0019,2024-02-16 17:33:00,117.7,Online,Utilities,Kano,0,0
69e7011b,CUST_0057,2024-02-16 17:49:00,575.16,ATM,,Kano,0,0
d6a3284f,CUST_0065,2024-02-16 17:50:00,775.89,ATM,,Ibadan,0,0
f1e851ce,CUST_0038,2024-02-16 17:53:00,904.75,ATM,,Abuja,0,0
2f31a249,CUST_0066,2024-02-16 18:26:00,220.01,Online,Utilities,Abuja,0,0
9cb20d1d,CUST_0038,2024-02-16 18:39:00,623.61,Transfer,,Ibadan,0,0
ba741fec,CUST_0008,2024-02-16 18:44:00,1401.76,Transfer,,Lagos,0,0
9daac822,CUST_0024,2024-02-16 19:04:00,353.24,Transfer,,Abuja,0,0
982f57d2,CUST_0071,2024-02-16 19:08:00,2774.59,Online,Restaurants,Kano,0,0
bf977bb1,CUST_0041,2024-02-16 19:41:00,2302.64,ATM,,Kano,0,0
f7fc04bd,CUST_0045,2024-02-16 19:48:00,1441.15,Online,Groceries,Port Harcourt,0,0
abe89366,CUST_0001,2024-02-16 19:55:00,2689.31,Online,Utilities,Lagos,0,0
047e62a7,CUST_0029,2024-02-16 20:03:00,1043.28,Online,Utilities,Port Harcourt,0,0
17bc4971,CUST_0020,2024-02-16 20:10:00,2345.18,POS,Utilities,Port Harcourt,0,0
1416014e,CUST_0019,2024-02-16 20:28:00,854.61,Transfer,,Abuja,1,0
09346641,CUST_0017,2024-02-16 20:56:00,2751.21,POS,Fashion,Kano,0,0
1a1a1bcb,CUST_0061,2024-02-16 21:51:00,2774.62,POS,Electronics,Ibadan,0,0
391742a1,CUST_0036,2024-02-16 22:49:00,2897.85,ATM,,Lagos,0,0
86066154,CUST_0005,2024-02-16 23:41:00,1180.53,Online,Fashion,Abuja,0,0
d02e9721,CUST_0094,2024-02-17 00:00:00,695.26,POS,Electronics,Lagos,0,0
4a6bd33c,CUST_0094,2024-02-17 00:23:00,2780.47,Online,Groceries,Abuja,0,0
f11ec5cb,CUST_0094,2024-02-17 00:23:00,1750.06,Transfer,,Abuja,0,0
194f36da,CUST_0083,2024-02-17 01:19:00,2994.93,Transfer,,Abuja,0,0
5eb31732,CUST_0056,2024-02-17 01:24:00,454.53,Online,Utilities,Abuja,0,0
03d8c22c,CUST_0035,2024-02-17 02:19:00,503.15,Transfer,,Port Harcourt,0,0
aedf7391,CUST_0035,2024-02-17 02:38:00,695.89,ATM,,Abuja,0,0
0ea64e44,CUST_0045,2024-02-17 02:50:00,883.99,POS,Electronics,Lagos,0,0
34ce5213,CUST_0062,2024-02-17 04:49:00,2623.57,ATM,,Lagos,0,0
a6e45958,CUST_0001,2024-02-17 04:49:00,691.53,Online,Groceries,Port Harcourt,0,0
43031647,CUST_0044,2024-02-17 05:40:00,2087.53,Online,Restaurants,Abuja,0,0
5c585ab8,CUST_0100,2024-02-17 05:44:00,2024.16,POS,Restaurants,Ibadan,0,0
683a8bb0,CUST_0042,2024-02-17 06:09:00,2946.58,POS,Groceries,Abuja,1,1
aad41e3a,CUST_0095,2024-02-17 06:16:00,642.36,POS,Utilities,Lagos,0,0
97e29718,CUST_0072,2024-02-17 06:49:00,829.78,POS,Fashion,Kano,0,0
af1196fa,CUST_0025,2024-02-17 07:54:00,1327.31,Online,Fashion,Kano,0,0
5d195474,CUST_0098,2024-02-17 07:57:00,297.27,Online,Restaurants,Port Harcourt,0,0
7ddad40a,CUST_0085,2024-02-17 08:51:00,248.49,Online,Fashion,Abuja,0,0
fbbbdc42,CUST_0089,2024-02-17 09:05:00,2773.47,Transfer,,Abuja,0,0
0d8b1b58,CUST_0041,2024-02-17 10:15:00,1605.33,ATM,,Port Harcourt,0,0
6bf9fa8d,CUST_0078,2024-02-17 10:43:00,2026.58,Online,Groceries,Kano,0,0
67d51c8d,CUST_0017,2024-02-17 11:04:00,484.29,Transfer,,Port Harcourt,0,0
b88b5f23,CUST_0020,2024-02-17 11:28:00,2971.18,Online,Groceries,Lagos,0,1
73d67a9d,CUST_0065,2024-02-17 11:36:00,1910.02,POS,Groceries,Abuja,0,0
350f6264,CUST_0003,2024-02-17 12:50:00,2733.67,Online,Groceries,Port Harcourt,0,1
a831b898,CUST_0047,2024-02-17 13:15:00,762.93,POS,Groceries,Ibadan,1,0
d32d7170,CUST_0002,2024-02-17 13:37:00,184.0,Online,Electronics,Abuja,0,0
11c0ad9e,CUST_0061,2024-02-17 15:11:00,2341.66,Transfer,,Port Harcourt,0,0
fb74eeb7,CUST_0032,2024-02-17 16:45:00,270.03,Transfer,,Kano,0,0
7a77cc62,CUST_0009,2024-02-17 18:00:00,129.93,POS,Fashion,Port Harcourt,0,0
0052bacc,CUST_0091,2024-02-17 18:12:00,768.11,Online,Utilities,Abuja,0,0
00179f0c,CUST_0042,2024-02-17 18:15:00,2359.15,ATM,,Lagos,0,0
35d3ecaf,CUST_0010,2024-02-17 18:25:00,1674.34,Online,Groceries,Ibadan,0,0
7d5231fc,CUST_0075,2024-02-17 18:59:00,2746.08,Online,Groceries,Abuja,0,0
c9b9bcb4,CUST_0074,2024-02-17 20:15:00,457.52,ATM,,Ibadan,0,0
77c64898,CUST_0083,2024-02-17 20:28:00,439.3,POS,Electronics,Port Harcourt,0,0
5958121b,CUST_0009,2024-02-17 20:36:00,1321.46,Transfer,,Kano,0,0
6d0d81d3,CUST_0099,2024-02-17 20:37:00,133.74,ATM,,Lagos,0,0
c3591a59,CUST_0046,2024-02-17 21:03:00,434.11,ATM,,Abuja,0,0
f33389c8,CUST_0044,2024-02-17 21:05:00,29.51,Online,Groceries,Port Harcourt,0,0
da709d59,CUST_0045,2024-02-17 21:20:00,2418.97,Transfer,,Port Harcourt,0,0
b7bc26ea,CUST_0061,2024-02-17 22:51:00,2575.28,Online,Utilities,Kano,0,0
be1a8019,CUST_0067,2024-02-17 22:57:00,2438.77,Transfer,,Kano,0,0
8213c2f1,CUST_0057,2024-02-17 23:12:00,1593.01,Online,Electronics,Abuja,0,0
676adad9,CUST_0069,2024-02-17 23:22:00,2499.95,Online,Fashion,Kano,0,0
f355ba8a,CUST_0020,2024-02-17 23:27:00,2745.05,ATM,,Port Harcourt,0,0
ca93539e,CUST_0001,2024-02-17 23:32:00,2583.58,ATM,,Port Harcourt,0,0
1e3728c4,CUST_0030,2024-02-17 23:41:00,76.04,POS,Fashion,Kano,0,0
