transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud
90f89b96,CUST_0074,2024-02-13 00:14:00,932.1,POS,Utilities,Port Harcourt,0,0
69c1cb65,CUST_0015,2024-02-13 00:24:00,371.86,POS,Electronics,Port Harcourt,0,0
39ab673d,CUST_0018,2024-02-13 01:17:00,2029.98,Transfer,,Kano,0,0
073607fe,CUST_0053,2024-02-13 02:31:00,1513.5,POS,Electronics,Lagos,0,0
2af8c6f3,CUST_0070,2024-02-13 03:03:00,1911.76,POS,Restaurants,Port Harcourt,0,1
6a141fa1,CUST_0050,2024-02-13 03:12:00,1988.46,Online,Restaurants,Lagos,0,0
4db30e21,CUST_0017,2024-02-13 03:54:00,1668.43,POS,Groceries,Lagos,0,0
b3934e55,CUST_0054,2024-02-13 03:57:00,1818.8,POS,Fashion,Kano,0,0
f88e6295,CUST_0008,2024-02-13 04:27:00,575.77,ATM,,Port Harcourt,0,0
c2ea5848,CUST_0018,2024-02-13 05:41:00,1822.38,POS,Electronics,Lagos,0,0
aa136762,CUST_0043,2024-02-13 08:51:00,646.05,Transfer,,Kano,0,0
5d05279c,CUST_0018,2024-02-13 09:47:00,465.46,ATM,,Port Harcourt,0,0
df359562,CUST_0031,2024-02-13 09:54:00,1889.22,Transfer,,Kano,0,0
69279eed,CUST_0041,2024-02-13 10:19:00,2735.61,Online,Groceries,Abuja,0,0
6671d561,CUST_0052,2024-02-13 11:18:00,1284.08,ATM,,Abuja,0,0
7be18cc3,CUST_0066,2024-02-13 12:11:00,1718.38,POS,Electronics,Lagos,0,0
a3c6c0e9,CUST_0025,2024-02-13 12:31:00,2705.73,Online,Electronics,Port Harcourt,0,0
490b136b,CUST_0044,2024-02-13 12:54:00,308.96,Transfer,,Kano,0,0
6a7fe77f,CUST_0029,2024-02-13 12:59:00,2574.02,Transfer,,Lagos,0,0
240b90a2,CUST_0013,2024-02-13 14:52:00,1877.03,ATM,,Kano,0,0
aa36feb2,CUST_0006,2024-02-13 15:03:00,2702.71,Online,Fashion,Abuja,0,0
5912ae48,CUST_0015,2024-02-13 15:04:00,222.31,Transfer,,Lagos,0,0
cda13d2a,CUST_0085,2024-02-13 15:31:00,2993.11,Transfer,,Port Harcourt,0,1
ceac4006,CUST_0046,2024-02-13 16:21:00,2200.84,POS,Electronics,Port Harcourt,0,0
abc8e2c0,CUST_0061,2024-02-13 16:39:00,1386.36,Online,Electronics,Abuja,0,0
ed4441a8,CUST_0021,2024-02-13 17:03:00,1053.18,POS,Electronics,Kano,0,0
29dda73e,CUST_0001,2024-02-13 17:15:00,1530.63,Transfer,,Abuja,0,0
64a803ed,CUST_0021,2024-02-13 17:16:00,2654.29,Transfer,,Abuja,0,0
20100079,CUST_0057,2024-02-13 17:23:00,236.86,ATM,,Abuja,0,0
ac14b9a3,CUST_0069,2024-02-13 17:29:00,1184.95,Transfer,,Abuja,0,0
ae856f52,CUST_0069,2024-02-13 17:56:00,1524.05,Transfer,,Port Harcourt,0,0
647d8fb3,CUST_0061,2024-02-13 18:43:00,366.49,Transfer,,Ibadan,0,0
c0782a3d,CUST_0034,2024-02-13 18:44:00,1640.83,ATM,,Kano,0,0
481e6cac,CUST_0053,2024-02-13 19:27:00,1586.41,Transfer,,Lagos,0,0
56eda294,CUST_0011,2024-02-13 20:13:00,2484.34,Transfer,,Abuja,0,0
318176c4,CUST_0046,2024-02-13 20:18:00,757.38,POS,Utilities,Ibadan,0,0
b6609d59,CUST_0070,2024-02-13 20:45:00,1131.97,Transfer,,Abuja,0,0
4b19f4b6,CUST_0028,2024-02-13 21:32:00,627.68,ATM,,Kano,0,0
d5410ace,CUST_0031,2024-02-13 21:37:00,2771.76,Transfer,,Port Harcourt,1,0
fb341b36,CUST_0055,2024-02-13 22:51:00,1113.48,Transfer,,Abuja,0,0
26d127a5,CUST_0042,2024-02-13 22:55:00,1326.26,Transfer,,Lagos,0,0
9165ba29,CUST_0058,2024-02-13 23:28:00,1666.29,POS,Electronics,Abuja,0,0
5455f171,CUST_0045,2024-02-13 23:55:00,1203.34,Transfer,,Kano,0,0
6ba962aa,CUST_0035,2024-02-14 00:10:00,1013.69,Online,Groceries,Ibadan,0,0
03a2c7a9,CUST_0028,2024-02-14 00:22:00,1200.86,ATM,,Lagos,0,0
e9681eec,CUST_0009,2024-02-14 00:56:00,1044.35,Online,Fashion,Abuja,0,1
6c8ac3ad,CUST_0089,2024-02-14 01:54:00,2122.52,Online,Utilities,Ibadan,0,0
bf2e8641,CUST_0040,2024-02-14 04:20:00,1295.2,Online,Groceries,Abuja,0,0
cb4938ef,CUST_0024,2024-02-14 04:27:00,189.69,Transfer,,Ibadan,0,0
f8bd08d8,CUST_0030,2024-02-14 04:56:00,1537.8,Transfer,,Lagos,0,0
b2b348d9,CUST_0077,2024-02-14 06:01:00,2918.01,POS,Fashion,Kano,0,0
f8b69c8c,CUST_0038,2024-02-14 06:02:00,1753.37,Online,Groceries,Lagos,1,0
d52c1891,CUST_0035,2024-02-14 06:25:00,1544.65,Transfer,,Kano,0,0
73a48e31,CUST_0034,2024-02-14 06:29:00,2387.08,ATM,,Abuja,0,0
369d28fd,CUST_0031,2024-02-14 06:33:00,714.41,POS,Fashion,Lagos,0,0
33f65728,CUST_0080,2024-02-14 07:35:00,196.65,Online,Groceries,Lagos,0,0
f4d4fcbb,CUST_0050,2024-02-14 08:29:00,2579.41,Transfer,,Kano,0,0
c8897801,CUST_0014,2024-02-14 08:30:00,1144.71,ATM,,Kano,0,0
2a63b0fc,CUST_0014,2024-02-14 08:38:00,395.26,Transfer,,Abuja,0,0
8e0dca95,CUST_0049,2024-02-14 09:25:00,1965.53,Online,Fashion,Kano,0,0
5cbb61b9,CUST_0026,2024-02-14 09:28:00,1034.77,Online,Restaurants,Abuja,0,0
de3e9f7e,CUST_0003,2024-02-14 09:32:00,242.43,Online,Fashion,Abuja,1,1
d7fe8adb,CUST_0073,2024-02-14 10:00:00,941.93,Transfer,,Ibadan,0,0
dc60f41e,CUST_0027,2024-02-14 10:05:00,2020.45,Online,Fashion,Port Harcourt,0,0
2244d19c,CUST_0046,2024-02-14 10:25:00,1115.52,Online,Restaurants,Kano,0,0
3a745bda,CUST_0068,2024-02-14 10:46:00,2126.95,Online,Fashion,Lagos,0,0
ad9da743,CUST_0087,2024-02-14 11:47:00,2311.15,POS,Utilities,Abuja,0,0
1b052ae5,CUST_0006,2024-02-14 11:57:00,2469.53,Transfer,,Port Harcourt,0,0
2dd6f183,CUST_0090,2024-02-14 11:59:00,1689.78,Online,Fashion,Port Harcourt,0,0
167637f1,CUST_0024,2024-02-14 12:13:00,826.39,POS,Groceries,Lagos,0,0
d64913be,CUST_0026,2024-02-14 13:00:00,2496.24,ATM,,Lagos,0,0
a3552434,CUST_0014,2024-02-14 13:26:00,1442.42,ATM,,Lagos,0,0
71958740,CUST_0010,2024-02-14 13:38:00,1917.58,POS,Electronics,Ibadan,0,0
06318db0,CUST_0054,2024-02-14 13:46:00,2727.85,ATM,,Ibadan,0,0
3dc442ab,CUST_0049,2024-02-14 14:30:00,2070.44,ATM,,Kano,0,0
0b7b492d,CUST_0054,2024-02-14 14:36:00,1112.0,POS,Fashion,Ibadan,1,0
f2b2774d,CUST_0094,2024-02-14 15:04:00,1719.8,Online,Electronics,Port Harcourt,0,0
bdac71f3,CUST_0055,2024-02-14 15:05:00,1774.79,ATM,,Port Harcourt,0,0
741d88cc,CUST_0005,2024-02-14 15:31:00,2700.01,Transfer,,Kano,0,0
e2f3baa6,CUST_0012,2024-02-14 16:59:00,1992.5,ATM,,Ibadan,0,0
c78dc9ab,CUST_0099,2024-02-14 17:08:00,211.83,Transfer,,Kano,0,0
a51944f2,CUST_0020,2024-02-14 17:45:00,624.15,Online,Fashion,Port Harcourt,0,1
17d159df,CUST_0061,2024-02-14 18:02:00,1664.75,ATM,,Port Harcourt,0,0
d8607647,CUST_0039,2024-02-14 18:31:00,824.22,Transfer,,Kano,0,0
4e8a6698,CUST_0072,2024-02-14 19:12:00,815.38,Transfer,,Ibadan,1,0
6e579dcc,CUST_0011,2024-02-14 20:52:00,42.98,ATM,,Lagos,0,0
43850427,CUST_0084,2024-02-14 22:43:00,383.79,ATM,,Ibadan,0,0
32bae18a,CUST_0019,2024-02-15 00:05:00,1082.15,Transfer,,Kano,0,0
4e90c11e,CUST_0001,2024-02-15 00:20:00,1237.04,Transfer,,Port Harcourt,0,0
2a1c36e5,CUST_0003,2024-02-15 01:35:00,2097.5,POS,Utilities,Port Harcourt,0,0
4b079072,CUST_0051,2024-02-15 01:52:00,672.27,POS,Groceries,Kano,0,0
15e8f95c,CUST_0036,2024-02-15 01:59:00,863.36,Online,Groceries,Port Harcourt,0,0
d1128d7e,CUST_0001,2024-02-15 02:05:00,240.17,Online,Utilities,Lagos,0,0
2f3ac68e,CUST_0031,2024-02-15 02:32:00,734.35,Transfer,,Port Harcourt,0,0
af8465b8,CUST_0011,2024-02-15 02:57:00,67.38,POS,Groceries,Lagos,0,0
4173c20c,CUST_0085,2024-02-15 04:52:00,2363.43,Online,Restaurants,Ibadan,1,0
1c32d4aa,CUST_0019,2024-02-15 05:01:00,582.86,Transfer,,Port Harcourt,0,0
2e1d35e6,CUST_0025,2024-02-15 08:53:00,1682.62,ATM,,Kano,0,0
bbac6a7b,CUST_0092,2024-02-15 10:02:00,1420.24,ATM,,Port Harcourt,0,0
72c2a21a,CUST_0070,2024-02-15 10:39:00,361.21,POS,Fashion,Abuja,0,0
637ccdc8,CUST_0011,2024-02-15 10:50:00,419.96,ATM,,Lagos,0,0
7930ffa2,CUST_0090,2024-02-15 12:04:00,229.42,Transfer,,Port Harcourt,0,0
0e120836,CUST_0088,2024-02-15 12:40:00,463.48,ATM,,Ibadan,0,0
7eea33e1,CUST_0035,2024-02-15 13:04:00,1362.58,ATM,,Ibadan,0,0
251b6664,CUST_0093,2024-02-15 13:35:00,665.01,POS,Groceries,Lagos,0,0
37a9ef73,CUST_0041,2024-02-15 13:49:00,126.01,Online,Utilities,Lagos,0,0
5ee47f74,CUST_0010,2024-02-15 14:21:00,2383.29,POS,Restaurants,Kano,0,0
4532e759,CUST_0042,2024-02-15 15:15:00,1888.98,Transfer,,Abuja,0,0
05585c9a,CUST_0001,2024-02-15 15:25:00,2789.8,Online,Restaurants,Abuja,0,0
eae469a1,CUST_0037,2024-02-15 15:47:00,63.91,ATM,,Ibadan,0,0
310abc31,CUST_0028,2024-02-15 15:56:00,2765.33,POS,Utilities,Ibadan,0,0
eb88fcbd,CUST_0010,2024-02-15 17:18:00,1088.71,Transfer,,Kano,0,0
f37a0285,CUST_0060,2024-02-15 17:19:00,2695.45,POS,Groceries,Abuja,1,0
f9013318,CUST_0037,2024-02-15 17:47:00,2800.25,Transfer,,Port Harcourt,0,0
2d5432a7,CUST_0099,2024-02-15 17:55:00,1816.68,Transfer,,Kano,0,0
496684e8,CUST_0077,2024-02-15 18:31:00,2560.8,Transfer,,Ibadan,0,0
93dbf9ac,CUST_0025,2024-02-15 19:02:00,2093.12,POS,Utilities,Lagos,0,0
a0cb8ea9,CUST_0020,2024-02-15 19:02:00,2356.74,Transfer,,Port Harcourt,0,0
4be7ad6e,CUST_0083,2024-02-15 19:18:00,1496.76,ATM,,Lagos,0,0
8326357e,CUST_0070,2024-02-15 19:21:00,626.38,Transfer,,Lagos,0,0
ad2695f0,CUST_0092,2024-02-15 19:44:00,1231.89,POS,Groceries,Lagos,0,0
039be04f,CUST_0072,2024-02-15 19:54:00,1395.9,ATM,,Kano,0,0
06f26fa7,CUST_0079,2024-02-15 20:13:00,2522.61,ATM,,Port Harcourt,0,0
eb6bb71a,CUST_0035,2024-02-15 21:00:00,1639.5,Online,Utilities,Ibadan,0,0
a9107ef9,CUST_0017,2024-02-15 21:33:00,1394.89,POS,Restaurants,Port Harcourt,0,0
a8bc01b4,CUST_0047,2024-02-15 21:38:00,2765.16,Transfer,,Port Harcourt,1,0
a1983825,CUST_0053,2024-02-15 21:58:00,1022.19,ATM,,Kano,0,0
9aa92e96,CUST_0025,2024-02-15 22:05:00,640.55,ATM,,Abuja,0,0
c631d3a6,CUST_0058,2024-02-15 22:06:00,901.15,Online,Electronics,Port Harcourt,0,0
a8991d18,CUST_0093,2024-02-15 22:10:00,2450.84,ATM,,Lagos,0,0
82c70803,CUST_0097,2024-02-15 23:19:00,1936.01,Online,Electronics,Port Harcourt,0,0
0ba96611,CUST_0003,2024-02-15 23:54:00,2443.25,POS,Utilities,Abuja,0,0
a83d2099,CUST_0054,2024-02-16 00:26:00,2563.31,Online,Groceries,Kano,0,0
693ebadf,CUST_0038,2024-02-16 00:33:00,1572.9,POS,Restaurants,Lagos,0,0
01f3d473,CUST_0031,2024-02-16 00:35:00,2756.38,Transfer,,Port Harcourt,0,0
58a369f2,CUST_0045,2024-02-16 01:33:00,980.42,Online,Groceries,Abuja,0,0
f4ae8ff2,CUST_0040,2024-02-16 02:40:00,1365.71,Transfer,,Ibadan,1,0
62400368,CUST_0097,2024-02-16 02:43:00,2778.71,POS,Electronics,Abuja,0,0
3c8cfb91,CUST_0017,2024-02-16 02:58:00,877.01,Online,Restaurants,Ibadan,0,0
305cbfd2,CUST_0052,2024-02-16 03:26:00,853.65,ATM,,Lagos,0,0
6b95921d,CUST_0026,2024-02-16 03:47:00,319.27,POS,Utilities,Lagos,0,0
401a3b47,CUST_0065,2024-02-16 04:00:00,2332.01,ATM,,Abuja,0,0
74ca4482,CUST_0054,2024-02-16 04:03:00,864.02,POS,Fashion,Abuja,0,0
b6be5a01,CUST_0047,2024-02-16 05:27:00,1872.0,ATM,,Ibadan,0,0
dd4af0c7,CUST_0067,2024-02-16 06:00:00,262.03,Transfer,,Ibadan,0,0
35915da7,CUST_0019,2024-02-16 06:52:00,1522.81,ATM,,Abuja,0,0
6c6b8348,CUST_0026,2024-02-16 07:46:00,2341.66,ATM,,Abuja,0,0
eeaedf8b,CUST_0098,2024-02-16 08:21:00,1399.52,POS,Restaurants,Lagos,1,0
cea0c89d,CUST_0070,2024-02-16 08:55:00,2089.27,Transfer,,Kano,0,0
de0c1af3,CUST_0001,2024-02-16 09:23:00,2615.67,Online,Fashion,Ibadan,0,0
8495ccb3,CUST_0067,2024-02-16 09:56:00,488.29,POS,Groceries,Port Harcourt,0,0
0d85d1cf,CUST_0098,2024-02-16 10:11:00,1227.67,ATM,,Lagos,0,0
cb3294b0,CUST_0021,2024-02-16 10:57:00,1249.4,Transfer,,Kano,0,0
541d0782,CUST_0027,2024-02-16 12:12:00,1000.13,ATM,,Abuja,0,0
f1c6e926,CUST_0023,2024-02-16 12:23:00,2253.29,ATM,,Port Harcourt,0,0
eb41fc2b,CUST_0050,2024-02-16 13:01:00,2449.41,POS,Utilities,Ibadan,0,0
f69bf873,CUST_0005,2024-02-16 13:47:00,1321.85,POS,Electronics,Abuja,0,0
7ee9662a,CUST_0031,2024-02-16 14:01:00,1221.39,Transfer,,Port Harcourt,0,0
f6d25eed,CUST_0021,2024-02-16 14:07:00,1382.98,Transfer,,Abuja,0,0
664ae0dd,CUST_0078,2024-02-16 14:35:00,1833.84,Online,Restaurants,Port Harcourt,0,0
16a1cf3b,CUST_0090,2024-02-16 15:20:00,2507.3,POS,Fashion,Kano,0,0
b9a739a9,CUST_0001,2024-02-16 16:21:00,2678.75,Transfer,,Kano,0,0
bfc4614f,CUST_0014,2024-02-16 17:03:00,91.25,Transfer,,Abuja,1,0
b10abe30,CUST_0074,2024-02-16 17:11:00,56.09,Online,Restaurants,Abuja,0,0
aa517335,CUST_0019,2024-02-16 17:33:00,117.7,Online,Utilities,Kano,0,0
0a7e9f0a,CUST_0057,2024-02-16 17:49:00,575.16,ATM,,Kano,0,0
3a8552bf,CUST_0065,2024-02-16 17:50:00,775.89,ATM,,Ibadan,0,0
3f2b168e,CUST_0038,2024-02-16 17:53:00,904.75,ATM,,Abuja,0,0
b43ce861,CUST_0066,2024-02-16 18:26:00,220.01,Online,Utilities,Abuja,0,0
1b2add5f,CUST_0038,2024-02-16 18:39:00,623.61,Transfer,,Ibadan,0,0
946a9025,CUST_0008,2024-02-16 18:44:00,1401.76,Transfer,,Lagos,0,0
f95329f9,CUST_0024,2024-02-16 19:04:00,353.24,Transfer,,Abuja,0,0
1717b7e6,CUST_0071,2024-02-16 19:08:00,2774.59,Online,Restaurants,Kano,0,0
3efe7416,CUST_0041,2024-02-16 19:41:00,2302.64,ATM,,Kano,0,0
d556d748,CUST_0045,2024-02-16 19:48:00,1441.15,Online,Groceries,Port Harcourt,0,0
e868ae1c,CUST_0001,2024-02-16 19:55:00,2689.31,Online,Utilities,Lagos,0,0
3d833056,CUST_0029,2024-02-16 20:03:00,1043.28,Online,Utilities,Port Harcourt,0,0
e143c12c,CUST_0020,2024-02-16 20:10:00,2345.18,POS,Utilities,Port Harcourt,0,0
75af9108,CUST_0019,2024-02-16 20:28:00,854.61,Transfer,,Abuja,1,0
b2f6aaf4,CUST_0017,2024-02-16 20:56:00,2751.21,POS,Fashion,Kano,0,0
a840651d,CUST_0061,2024-02-16 21:51:00,2774.62,POS,Electronics,Ibadan,0,0
df18dfd2,CUST_0036,2024-02-16 22:49:00,2897.85,ATM,,Lagos,0,0
258b68ee,CUST_0005,2024-02-16 23:41:00,1180.53,Online,Fashion,Abuja,0,0
10cb6be5,CUST_0094,2024-02-17 00:00:00,695.26,POS,Electronics,Lagos,0,0
87c0c8c7,CUST_0094,2024-02-17 00:23:00,2780.47,Online,Groceries,Abuja,0,0
7c00cbf8,CUST_0094,2024-02-17 00:23:00,1750.06,Transfer,,Abuja,0,0
3dbcf603,CUST_0083,2024-02-17 01:19:00,2994.93,Transfer,,Abuja,0,0
1a15c546,CUST_0056,2024-02-17 01:24:00,454.53,Online,Utilities,Abuja,0,0
b38127e5,CUST_0035,2024-02-17 02:19:00,503.15,Transfer,,Port Harcourt,0,0
804d91a6,CUST_0035,2024-02-17 02:38:00,695.89,ATM,,Abuja,0,0
fe8f4ed3,CUST_0045,2024-02-17 02:50:00,883.99,POS,Electronics,Lagos,0,0
931d4c95,CUST_0062,2024-02-17 04:49:00,2623.57,ATM,,Lagos,0,0
43b62963,CUST_0001,2024-02-17 04:49:00,691.53,Online,Groceries,Port Harcourt,0,0
54e9f2c8,CUST_0044,2024-02-17 05:40:00,2087.53,Online,Restaurants,Abuja,0,0
c19f30e5,CUST_0100,2024-02-17 05:44:00,2024.16,POS,Restaurants,Ibadan,0,0
4b4612bf,CUST_0042,2024-02-17 06:09:00,2946.58,POS,Groceries,Abuja,1,1
135c486f,CUST_0095,2024-02-17 06:16:00,642.36,POS,Utilities,Lagos,0,0
8e980ded,CUST_0072,2024-02-17 06:49:00,829.78,POS,Fashion,Kano,0,0
972e79ba,CUST_0025,2024-02-17 07:54:00,1327.31,Online,Fashion,Kano,0,0
b4b509e5,CUST_0098,2024-02-17 07:57:00,297.27,Online,Restaurants,Port Harcourt,0,0
7207c250,CUST_0085,2024-02-17 08:51:00,248.49,Online,Fashion,Abuja,0,0
567db22d,CUST_0089,2024-02-17 09:05:00,2773.47,Transfer,,Abuja,0,0
ccd3da22,CUST_0041,2024-02-17 10:15:00,1605.33,ATM,,Port Harcourt,0,0
354eb561,CUST_0078,2024-02-17 10:43:00,2026.58,Online,Groceries,Kano,0,0
7f9c6da8,CUST_0017,2024-02-17 11:04:00,484.29,Transfer,,Port Harcourt,0,0
e7cd043f,CUST_0020,2024-02-17 11:28:00,2971.18,Online,Groceries,Lagos,0,1
22c3c2fb,CUST_0065,2024-02-17 11:36:00,1910.02,POS,Groceries,Abuja,0,0
c82e6540,CUST_0003,2024-02-17 12:50:00,2733.67,Online,Groceries,Port Harcourt,0,1
f7f8b1ec,CUST_0047,2024-02-17 13:15:00,762.93,POS,Groceries,Ibadan,1,0
76d63284,CUST_0002,2024-02-17 13:37:00,184.0,Online,Electronics,Abuja,0,0
fac9aad4,CUST_0061,2024-02-17 15:11:00,2341.66,Transfer,,Port Harcourt,0,0
2213d18d,CUST_0032,2024-02-17 16:45:00,270.03,Transfer,,Kano,0,0
2bcd6041,CUST_0009,2024-02-17 18:00:00,129.93,POS,Fashion,Port Harcourt,0,0
42705da8,CUST_0091,2024-02-17 18:12:00,768.11,Online,Utilities,Abuja,0,0
234cab34,CUST_0042,2024-02-17 18:15:00,2359.15,ATM,,Lagos,0,0
b0008f75,CUST_0010,2024-02-17 18:25:00,1674.34,Online,Groceries,Ibadan,0,0
515742c6,CUST_0075,2024-02-17 18:59:00,2746.08,Online,Groceries,Abuja,0,0
61d1e81f,CUST_0074,2024-02-17 20:15:00,457.52,ATM,,Ibadan,0,0
96fcc6cf,CUST_0083,2024-02-17 20:28:00,439.3,POS,Electronics,Port Harcourt,0,0
e5ebbd82,CUST_0009,2024-02-17 20:36:00,1321.46,Transfer,,Kano,0,0
24b32466,CUST_0099,2024-02-17 20:37:00,133.74,ATM,,Lagos,0,0
238a73d7,CUST_0046,2024-02-17 21:03:00,434.11,ATM,,Abuja,0,0
10c24ab3,CUST_0044,2024-02-17 21:05:00,29.51,Online,Groceries,Port Harcourt,0,0
f9aed677,CUST_0045,2024-02-17 21:20:00,2418.97,Transfer,,Port Harcourt,0,0
62e3bdf7,CUST_0061,2024-02-17 22:51:00,2575.28,Online,Utilities,Kano,0,0
9a361462,CUST_0067,2024-02-17 22:57:00,2438.77,Transfer,,Kano,0,0
5151e5bf,CUST_0057,2024-02-17 23:12:00,1593.01,Online,Electronics,Abuja,0,0
80aa25d2,CUST_0069,2024-02-17 23:22:00,2499.95,Online,Fashion,Kano,0,0
e4c3e2a1,CUST_0020,2024-02-17 23:27:00,2745.05,ATM,,Port Harcourt,0,0
e6b7ece6,CUST_0001,2024-02-17 23:32:00,2583.58,ATM,,Port Harcourt,0,0
6c296ba2,CUST_0030,2024-02-17 23:41:00,76.04,POS,Fashion,Kano,0,0
acd45162,CUST_0086,2024-02-17 23:48:00,1301.99,Transfer,,Port Harcourt,0,0
4affb34b,CUST_0049,2024-02-18 00:37:00,361.25,ATM,,Ibadan,0,0
aabe5848,CUST_0035,2024-02-18 02:23:00,62.83,Online,Fashion,Kano,0,0
8de9780a,CUST_0022,2024-02-18 03:00:00,2788.13,ATM,,Kano,0,0
1dc0f116,CUST_0058,2024-02-18 03:06:00,2901.97,Online,Electronics,Abuja,0,0
4177ce37,CUST_0024,2024-02-18 03:27:00,1392.55,Online,Fashion,Port Harcourt,0,0
b38b6b48,CUST_0072,2024-02-18 04:33:00,1049.54,Online,Fashion,Abuja,0,0
d9f0f40e,CUST_0065,2024-02-18 04:47:00,2168.84,Online,Fashion,Ibadan,0,0
7f9aedf3,CUST_0042,2024-02-18 04:49:00,1232.29,ATM,,Lagos,0,0
26acad8f,CUST_0084,2024-02-18 05:08:00,2766.5,POS,Electronics,Kano,0,0
b1693e1b,CUST_0090,2024-02-18 06:03:00,2611.44,ATM,,Port Harcourt,0,0
d55b53a7,CUST_0098,2024-02-18 06:04:00,1386.92,Online,Restaurants,Kano,0,0
c98742fb,CUST_0046,2024-02-18 06:26:00,2052.38,POS,Utilities,Port Harcourt,0,0
59623724,CUST_0044,2024-02-18 06:39:00,285.03,POS,Fashion,Abuja,0,0
e7b9e14a,CUST_0012,2024-02-18 06:39:00,96.92,Transfer,,Lagos,0,0
ce1b8536,CUST_0085,2024-02-18 07:01:00,1058.65,ATM,,Port Harcourt,0,0
db1c4931,CUST_0039,2024-02-18 07:46:00,2763.06,POS,Utilities,Abuja,0,0
59269566,CUST_0088,2024-02-18 08:25:00,2486.69,Transfer,,Ibadan,0,0
166fa43a,CUST_0062,2024-02-18 11:06:00,2538.42,Online,Utilities,Kano,0,0
7c5511b1,CUST_0050,2024-02-18 11:23:00,355.4,POS,Electronics,Kano,1,1
01bf298c,CUST_0044,2024-02-18 11:55:00,845.61,ATM,,Port Harcourt,0,0
fd2dac70,CUST_0003,2024-02-18 12:56:00,2179.9,ATM,,Kano,0,0
2309c2ae,CUST_0021,2024-02-18 13:06:00,1160.56,Transfer,,Abuja,0,0
5589d246,CUST_0063,2024-02-18 13:18:00,1834.43,Online,Fashion,Abuja,0,0
f3a4a0fa,CUST_0027,2024-02-18 13:22:00,1962.39,Online,Electronics,Lagos,0,0
214ccb47,CUST_0072,2024-02-18 13:25:00,316.73,Online,Electronics,Ibadan,0,0
295594c9,CUST_0042,2024-02-18 13:30:00,248.17,Transfer,,Kano,0,0
2934298a,CUST_0069,2024-02-18 13:39:00,1449.02,Transfer,,Lagos,0,0
1a9cd23e,CUST_0042,2024-02-18 14:36:00,1342.46,ATM,,Port Harcourt,0,0
3477610d,CUST_0057,2024-02-18 14:49:00,1835.08,ATM,,Port Harcourt,0,0
2703d29d,CUST_0025,2024-02-18 15:01:00,1861.84,ATM,,Ibadan,0,0
8c7c036a,CUST_0078,2024-02-18 15:15:00,551.38,Transfer,,Port Harcourt,0,0
cc4ca627,CUST_0070,2024-02-18 15:23:00,372.03,Online,Groceries,Kano,0,0
6462828b,CUST_0100,2024-02-18 16:05:00,1242.83,Online,Utilities,Lagos,0,0
e44f52f7,CUST_0002,2024-02-18 16:11:00,726.96,ATM,,Abuja,0,0
23baa520,CUST_0040,2024-02-18 16:22:00,1071.5,POS,Fashion,Port Harcourt,0,0
3bd60272,CUST_0083,2024-02-18 17:22:00,2545.29,POS,Electronics,Ibadan,0,0
2ac36a47,CUST_0038,2024-02-18 17:52:00,939.91,Transfer,,Lagos,0,0
5c9a332d,CUST_0014,2024-02-18 18:02:00,2125.99,POS,Utilities,Lagos,1,0
305b805d,CUST_0075,2024-02-18 18:27:00,657.31,Online,Electronics,Lagos,0,0
a4117232,CUST_0070,2024-02-18 18:29:00,1720.72,ATM,,Lagos,0,0
299965c1,CUST_0002,2024-02-18 19:11:00,2804.5,ATM,,Abuja,0,0
cee9b07c,CUST_0028,2024-02-18 20:34:00,2387.22,Online,Fashion,Abuja,0,0
65d59443,CUST_0092,2024-02-18 20:57:00,928.81,POS,Groceries,Kano,0,0
509037b8,CUST_0068,2024-02-18 21:12:00,947.11,Transfer,,Ibadan,0,0
c7a14508,CUST_0037,2024-02-18 21:24:00,1404.46,ATM,,Kano,0,0
bb9889e7,CUST_0073,2024-02-18 22:19:00,1410.93,Online,Fashion,Abuja,1,1
b65e1a25,CUST_0064,2024-02-18 22:38:00,1723.35,ATM,,Port Harcourt,0,0
ec86f9c1,CUST_0074,2024-02-18 22:56:00,1280.36,POS,Electronics,Abuja,0,0
8e2e064e,CUST_0100,2024-02-18 23:09:00,1870.03,POS,Groceries,Ibadan,0,0
7f1ed545,CUST_0052,2024-02-18 23:38:00,102.02,Online,Restaurants,Ibadan,0,0
ff61bf53,CUST_0013,2024-02-18 23:53:00,443.45,Online,Groceries,Ibadan,0,0
0d8d3ea1,CUST_0048,2024-02-19 00:43:00,2504.07,ATM,,Abuja,0,0
aa727942,CUST_0063,2024-02-19 00:45:00,2357.76,Online,Utilities,Abuja,0,0
4007a0d9,CUST_0042,2024-02-19 01:21:00,378.62,POS,Restaurants,Port Harcourt,0,0
1c77f556,CUST_0031,2024-02-19 01:43:00,1924.74,Online,Electronics,Kano,0,0
9af60683,CUST_0083,2024-02-19 02:03:00,1842.44,ATM,,Port Harcourt,0,0
bfdbab77,CUST_0040,2024-02-19 03:53:00,954.65,Transfer,,Port Harcourt,0,0
bb342e33,CUST_0049,2024-02-19 04:25:00,353.88,Transfer,,Abuja,0,0
7ab18e3f,CUST_0011,2024-02-19 06:51:00,46.24,Transfer,,Abuja,0,0
e6972e93,CUST_0029,2024-02-19 07:10:00,711.92,Online,Groceries,Port Harcourt,0,0
e324a4ea,CUST_0064,2024-02-19 08:22:00,917.08,Online,Electronics,Ibadan,0,0
