transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,transaction_location,is_declined,is_fraud,transaction_hour,transaction_day_of_week,customer_num_txn_1d,customer_num_txn_7d,customer_avg_amount_7d,time_since_last_txn,num_unique_locations_1h,customer_account_age_days
481e6cac,CUST_0053,2024-02-13 19:27:00,1586.41,Transfer,,Lagos,0,0,19,1,1,5,1291.922,1016.0,0,41
a1983825,CUST_0053,2024-02-15 21:58:00,1022.19,ATM,,Kano,0,0,21,3,0,4,1552.5225,3031.0,0,43
618e273a,CUST_0053,2024-02-20 09:31:00,1599.14,Online,Restaurants,Lagos,0,0,9,1,0,2,1304.3000000000002,6453.0,0,48
681aa01b,CUST_0053,2024-02-20 12:03:00,343.63,POS,Groceries,Ibadan,0,0,12,1,1,3,1402.5800000000002,152.0,0,48
153ed7f5,CUST_0053,2024-02-22 16:23:00,595.17,Online,Groceries,Abuja,0,0,16,3,0,3,988.32,3140.0,0,50
8f69e2be,CUST_0053,2024-02-23 11:27:00,68.37,ATM,,Port Harcourt,0,0,11,4,1,3,845.98,1144.0,0,51
f2057bf5,CUST_0053,2024-02-24 04:47:00,2924.29,ATM,,Port Harcourt,0,0,4,5,1,4,651.5775,1040.0,0,52
c41ca656,CUST_0053,2024-02-24 22:40:00,340.35,POS,Restaurants,Kano,0,0,22,5,1,5,1106.1200000000001,1073.0,0,52
66f631af,CUST_0053,2024-02-26 07:07:00,1962.45,Online,Utilities,Abuja,0,0,7,0,0,6,978.4916666666668,1947.0,0,54
c79e638d,CUST_0053,2024-02-27 02:08:00,27.73,POS,Restaurants,Abuja,0,0,2,1,1,7,1119.057142857143,1141.0,0,54
665aa9e8,CUST_0053,2024-02-27 22:56:00,1077.13,Transfer,,Lagos,0,0,22,1,1,6,986.3933333333333,1248.0,0,55
ddd3bb48,CUST_0053,2024-02-29 13:39:00,2184.04,POS,Utilities,Abuja,0,0,13,3,0,7,999.3557142857143,2323.0,0,57
17fbbad9,CUST_0053,2024-02-29 17:02:00,451.18,ATM,,Abuja,0,0,17,3,1,7,1226.337142857143,203.0,0,57
9d9a8f53,CUST_0053,2024-03-04 16:45:00,2062.89,Transfer,,Kano,0,0,16,0,0,4,935.02,5743.0,0,61
2e172871,CUST_0053,2024-03-07 03:01:00,2893.51,Online,Fashion,Abuja,0,0,3,3,0,3,1566.0366666666666,3496.0,0,64
9091b7d7,CUST_0053,2024-03-09 19:05:00,2432.28,POS,Electronics,Lagos,0,0,19,5,0,2,2478.2,3844.0,0,66
9488087d,CUST_0053,2024-03-10 08:15:00,2477.88,ATM,,Abuja,1,0,8,6,1,3,2462.8933333333334,790.0,0,67
113bb282,CUST_0053,2024-03-10 15:04:00,841.37,POS,Fashion,Lagos,0,0,15,6,2,4,2466.6400000000003,409.0,0,67
10551d1f,CUST_0053,2024-03-13 13:45:00,2288.04,POS,Groceries,Abuja,0,0,13,2,0,4,2161.26,4241.0,0,70
98d50eb5,CUST_0053,2024-03-14 09:43:00,89.54,POS,Restaurants,Port Harcourt,0,0,9,3,1,4,2009.8925,1198.0,0,71
326b9fea,CUST_0053,2024-03-14 19:23:00,1029.24,ATM,,Ibadan,0,0,19,3,1,5,1625.822,580.0,0,71
e2e36f25,CUST_0053,2024-03-17 12:30:00,1918.64,Online,Electronics,Abuja,0,1,12,6,0,4,1062.0475,3907.0,0,74
d27dd744,CUST_0053,2024-03-17 22:11:00,2327.73,Transfer,,Kano,0,0,22,6,1,4,1331.365,581.0,0,74
6348c6ce,CUST_0053,2024-03-22 20:12:00,568.47,ATM,,Ibadan,0,0,20,4,0,2,2123.185,7081.0,0,79
047836d7,CUST_0053,2024-03-22 21:58:00,2038.47,Online,Electronics,Kano,0,0,21,4,1,3,1604.9466666666667,106.0,0,79
6021de3a,CUST_0053,2024-03-22 22:09:00,803.29,POS,Restaurants,Abuja,0,0,22,4,2,4,1713.3275,11.0,1,79
51345558,CUST_0053,2024-03-23 21:58:00,1939.74,ATM,,Kano,0,0,21,5,2,5,1531.3200000000002,1429.0,0,80
56b3ca45,CUST_0053,2024-03-25 12:21:00,794.6,POS,Utilities,Port Harcourt,0,0,12,0,0,4,1337.4925,2303.0,0,82
f6a08564,CUST_0053,2024-03-25 22:43:00,1372.29,ATM,,Lagos,0,0,22,0,1,5,1228.9140000000002,622.0,0,82
0685b5c3,CUST_0053,2024-03-26 22:23:00,2108.82,Online,Electronics,Lagos,0,0,22,1,1,6,1252.8100000000002,1420.0,0,83
db337959,CUST_0053,2024-03-27 16:43:00,1542.62,POS,Restaurants,Port Harcourt,0,0,16,2,1,7,1375.097142857143,1100.0,0,84
a63ac1d8,CUST_0053,2024-03-28 08:46:00,2042.63,Online,Fashion,Abuja,0,0,8,3,1,8,1396.0375,963.0,0,85
8ab17391,CUST_0053,2024-03-29 08:36:00,298.8,Transfer,,Lagos,1,0,8,4,1,9,1467.881111111111,1430.0,0,86
6ac852d7,CUST_0053,2024-03-29 11:14:00,1128.04,Online,Groceries,Abuja,0,0,11,4,1,10,1350.973,158.0,0,86
cd3cead3,CUST_0054,2024-01-01 00:56:00,2539.9,ATM,,Ibadan,0,0,0,0,0,0,0.0,0.0,0,0
d40b1dda,CUST_0054,2024-01-02 02:54:00,444.41,Online,Electronics,Lagos,0,0,2,1,0,1,2539.9,1558.0,0,1
f3c3e1cb,CUST_0054,2024-01-02 04:21:00,777.93,POS,Utilities,Port Harcourt,0,0,4,1,1,2,1492.155,87.0,0,1
5cd01dee,CUST_0054,2024-01-02 13:23:00,1197.71,Online,Fashion,Port Harcourt,0,0,13,1,2,3,1254.08,542.0,0,1
d87b8d11,CUST_0054,2024-01-03 05:36:00,1555.04,Transfer,,Kano,0,0,5,2,1,4,1239.9875,973.0,0,2
aff40fd5,CUST_0054,2024-01-03 10:55:00,131.95,ATM,,Lagos,0,0,10,2,2,5,1302.998,319.0,0,2
5ee85333,CUST_0054,2024-01-04 10:40:00,2852.28,POS,Groceries,Kano,0,0,10,3,1,6,1107.8233333333333,1425.0,0,3
10dd6cc8,CUST_0054,2024-01-05 13:13:00,668.13,Online,Electronics,Lagos,0,0,13,4,0,7,1357.0314285714285,1593.0,0,4
febb9711,CUST_0054,2024-01-06 01:13:00,2559.47,ATM,,Kano,0,0,1,5,1,8,1270.91875,720.0,0,5
521336bd,CUST_0054,2024-01-12 18:59:00,1518.1,POS,Groceries,Abuja,0,0,18,4,0,1,2559.47,9706.0,0,11
26f4a9e4,CUST_0054,2024-01-13 09:41:00,1520.03,ATM,,Kano,0,0,9,5,1,1,1518.1,882.0,0,12
aaccc4b9,CUST_0054,2024-01-13 10:03:00,2660.9,Transfer,,Ibadan,0,0,10,5,2,2,1519.065,22.0,1,12
ab0f46f7,CUST_0054,2024-01-13 23:17:00,1556.28,Online,Utilities,Abuja,0,0,23,5,2,3,1899.676666666667,794.0,0,12
af5e5c9d,CUST_0054,2024-01-14 01:01:00,2354.72,POS,Utilities,Abuja,0,0,1,6,3,4,1813.8275,104.0,0,13
9ed9608c,CUST_0054,2024-01-14 01:20:00,621.47,POS,Electronics,Ibadan,0,0,1,6,4,5,1922.006,19.0,1,13
7872c72f,CUST_0054,2024-01-15 05:45:00,999.07,Online,Fashion,Abuja,0,0,5,0,0,6,1705.25,1705.0,0,14
b705b501,CUST_0054,2024-01-15 12:59:00,423.31,POS,Fashion,Kano,0,0,12,0,1,7,1604.3671428571429,434.0,0,14
41ca235c,CUST_0054,2024-01-16 07:52:00,685.39,ATM,,Lagos,0,0,7,1,1,8,1456.7350000000001,1133.0,0,15
ddf52689,CUST_0054,2024-01-16 16:18:00,222.36,ATM,,Abuja,0,0,16,1,1,9,1371.03,506.0,0,15
2ca34b34,CUST_0054,2024-01-17 03:26:00,1544.53,Online,Restaurants,Ibadan,0,0,3,2,2,10,1256.163,668.0,0,16
06d0a8bf,CUST_0054,2024-01-21 16:04:00,267.89,Online,Fashion,Port Harcourt,0,0,16,6,0,5,774.932,6518.0,0,20
2e3a3ec4,CUST_0054,2024-01-21 16:22:00,1733.45,Online,Fashion,Abuja,0,0,16,6,1,6,690.4250000000001,18.0,1,20
9449d160,CUST_0054,2024-01-22 14:46:00,2151.33,Transfer,,Port Harcourt,0,0,14,0,2,5,890.7239999999999,1344.0,0,21
2870ad7a,CUST_0054,2024-01-22 20:17:00,442.68,Online,Utilities,Abuja,0,0,20,0,1,6,1100.825,331.0,0,21
deff29d9,CUST_0054,2024-01-23 00:08:00,2155.04,POS,Restaurants,Lagos,0,0,0,1,2,7,1006.8042857142857,231.0,0,21
328cbdb0,CUST_0054,2024-01-23 13:10:00,1624.69,Transfer,,Abuja,0,0,13,1,3,7,1216.7542857142855,782.0,0,22
99b4d961,CUST_0054,2024-01-24 06:45:00,1432.21,POS,Fashion,Ibadan,0,1,6,2,1,6,1395.8466666666666,1055.0,0,23
7c188db8,CUST_0054,2024-01-24 10:26:00,2813.92,ATM,,Abuja,0,0,10,2,2,7,1401.0414285714287,221.0,0,23
e89dd232,CUST_0054,2024-01-26 18:52:00,1408.87,Transfer,,Abuja,0,0,18,4,0,8,1577.6512500000001,3386.0,0,25
ff104bdf,CUST_0054,2024-01-27 17:41:00,1184.92,Transfer,,Kano,1,0,17,5,1,9,1558.897777777778,1369.0,0,26
5e650550,CUST_0054,2024-01-31 19:08:00,1807.24,Online,Restaurants,Abuja,0,1,19,2,0,2,1296.895,5847.0,0,30
9fa4a7ce,CUST_0054,2024-02-04 11:28:00,741.4,Online,Groceries,Ibadan,0,0,11,6,0,1,1807.24,5300.0,0,34
0003a9da,CUST_0054,2024-02-05 00:38:00,812.99,ATM,,Abuja,0,0,0,0,1,2,1274.32,790.0,0,34
10761f42,CUST_0054,2024-02-06 16:05:00,1986.31,ATM,,Ibadan,0,0,16,1,0,3,1120.5433333333333,2367.0,0,36
ebeef608,CUST_0054,2024-02-08 05:11:00,1855.89,Transfer,,Lagos,0,0,5,3,0,3,1180.2333333333333,2226.0,0,38
aa6145f7,CUST_0054,2024-02-09 03:41:00,2885.31,ATM,,Abuja,0,0,3,4,1,4,1349.1475,1350.0,0,39
75cda574,CUST_0054,2024-02-09 03:47:00,1239.03,Online,Utilities,Ibadan,0,0,3,4,2,5,1656.3799999999999,6.0,1,39
86b3e229,CUST_0054,2024-02-09 04:40:00,1233.5,Online,Restaurants,Abuja,0,0,4,4,3,6,1586.8216666666667,53.0,2,39
df940bf1,CUST_0054,2024-02-09 11:31:00,1496.49,POS,Fashion,Lagos,0,0,11,4,3,7,1536.347142857143,411.0,0,39
4fe8b367,CUST_0054,2024-02-09 17:27:00,515.62,POS,Fashion,Kano,0,0,17,4,4,8,1531.365,356.0,0,39
b3934e55,CUST_0054,2024-02-13 03:57:00,1818.8,POS,Fashion,Kano,0,0,3,1,0,7,1601.7357142857145,4950.0,0,43
06318db0,CUST_0054,2024-02-14 13:46:00,2727.85,ATM,,Ibadan,0,0,13,2,0,7,1577.8057142857142,2029.0,0,44
0b7b492d,CUST_0054,2024-02-14 14:36:00,1112.0,POS,Fashion,Ibadan,1,0,14,2,1,8,1721.56125,50.0,1,44
a83d2099,CUST_0054,2024-02-16 00:26:00,2563.31,Online,Groceries,Kano,0,0,0,4,0,8,1628.575,2030.0,0,45
74ca4482,CUST_0054,2024-02-16 04:03:00,864.02,POS,Fashion,Abuja,0,0,4,4,1,7,1638.2242857142858,217.0,0,46
d11e48c9,CUST_0054,2024-02-19 10:27:00,105.34,Online,Utilities,Port Harcourt,0,0,10,0,0,5,1817.196,4704.0,0,49
668a8579,CUST_0054,2024-02-21 06:39:00,607.62,Online,Groceries,Lagos,0,0,6,2,0,5,1474.5040000000001,2652.0,0,51
79ec63f5,CUST_0054,2024-02-22 11:29:00,1693.75,ATM,,Port Harcourt,0,0,11,3,0,4,1035.0725,1730.0,0,52
42e48b0c,CUST_0054,2024-02-25 20:02:00,1229.58,Online,Fashion,Kano,0,0,20,6,0,3,802.2366666666667,4833.0,0,55
b3a7fd9e,CUST_0054,2024-02-25 23:56:00,2109.27,POS,Fashion,Ibadan,0,0,23,6,1,4,909.0725,234.0,0,55
f882c974,CUST_0054,2024-03-05 22:18:00,10.16,Online,Fashion,Abuja,1,0,22,1,0,0,0.0,0.0,0,64
e687d8c7,CUST_0054,2024-03-06 02:58:00,2712.91,Transfer,,Ibadan,0,1,2,2,1,1,10.16,280.0,0,65
6245f4fd,CUST_0054,2024-03-07 16:08:00,2431.27,POS,Groceries,Ibadan,0,0,16,3,0,2,1361.5349999999999,2230.0,0,66
ff075224,CUST_0054,2024-03-14 15:14:00,2218.95,Transfer,,Kano,1,0,15,3,0,1,2431.27,10026.0,0,73
55fa3ac3,CUST_0054,2024-03-15 00:45:00,1715.98,POS,Utilities,Ibadan,0,0,0,4,1,1,2218.95,571.0,0,73
7163f5f4,CUST_0054,2024-03-15 09:45:00,1801.89,Transfer,,Kano,0,0,9,4,2,2,1967.465,540.0,0,74
fac1c484,CUST_0054,2024-03-15 18:57:00,237.49,Online,Groceries,Kano,0,0,18,4,2,3,1912.2733333333333,552.0,0,74
68c9f712,CUST_0054,2024-03-17 18:53:00,2377.8,Transfer,,Lagos,0,1,18,6,0,4,1493.5774999999999,2876.0,0,76
3043444f,CUST_0054,2024-03-18 07:02:00,2826.55,Transfer,,Lagos,0,0,7,0,1,5,1670.422,729.0,0,77
f60978c1,CUST_0054,2024-03-18 20:53:00,80.14,POS,Fashion,Port Harcourt,0,0,20,0,1,6,1863.11,831.0,0,77
427a94ae,CUST_0054,2024-03-19 06:20:00,2733.28,ATM,,Kano,0,0,6,1,2,7,1608.3999999999999,567.0,0,78
f2975c50,CUST_0054,2024-03-20 23:52:00,288.16,POS,Utilities,Port Harcourt,0,0,23,2,0,8,1749.01,2492.0,0,79
b2582178,CUST_0054,2024-03-24 20:10:00,806.47,Online,Restaurants,Lagos,0,0,20,6,0,4,1482.0325,5538.0,0,83
a9cc2a39,CUST_0054,2024-03-25 06:07:00,1213.81,Online,Electronics,Port Harcourt,0,0,6,0,1,5,1346.92,597.0,0,84
7efa8311,CUST_0054,2024-03-25 21:38:00,2213.08,Online,Restaurants,Lagos,0,0,21,0,1,4,1260.4299999999998,931.0,0,84
998f7787,CUST_0054,2024-03-27 07:28:00,2784.52,ATM,,Kano,0,0,7,2,0,4,1130.38,2030.0,0,86
e660a44e,CUST_0054,2024-03-27 20:48:00,1107.85,Online,Electronics,Port Harcourt,0,0,20,2,1,5,1461.208,800.0,0,86
615aa0b1,CUST_0054,2024-03-28 19:14:00,1493.7,Transfer,,Port Harcourt,0,0,19,3,1,5,1625.146,1346.0,0,87
9927d1b6,CUST_0054,2024-03-29 13:21:00,2089.51,ATM,,Port Harcourt,0,0,13,4,1,6,1603.2383333333335,1087.0,0,88
efffe465,CUST_0055,2024-01-02 18:06:00,2361.1,POS,Groceries,Port Harcourt,0,0,18,1,0,0,0.0,0.0,0,0
3fe15c59,CUST_0055,2024-01-05 13:34:00,961.31,Transfer,,Ibadan,0,0,13,4,0,1,2361.1,4048.0,0,2
6ca00c37,CUST_0055,2024-01-07 01:33:00,2277.64,ATM,,Kano,0,0,1,6,0,2,1661.205,2159.0,0,4
7bfb5d7a,CUST_0055,2024-01-08 19:58:00,2433.44,POS,Fashion,Kano,1,0,19,0,0,3,1866.6833333333332,2545.0,0,6
20a16d0d,CUST_0055,2024-01-12 01:09:00,840.82,Transfer,,Ibadan,1,1,1,4,0,3,1890.7966666666664,4631.0,0,9
ab660f95,CUST_0055,2024-01-18 03:26:00,1545.01,Transfer,,Lagos,0,0,3,3,0,1,840.82,8777.0,0,15
9d93bd0f,CUST_0055,2024-01-20 12:53:00,2805.05,Online,Fashion,Lagos,0,0,12,5,0,1,1545.01,3447.0,0,17
4afcfc33,CUST_0055,2024-01-20 17:11:00,1831.82,POS,Fashion,Abuja,0,0,17,5,1,2,2175.03,258.0,0,17
a7b64c6a,CUST_0055,2024-01-23 00:24:00,2387.7,Transfer,,Lagos,1,0,0,1,0,3,2060.6266666666666,3313.0,0,20
d700664b,CUST_0055,2024-01-23 20:46:00,1725.22,POS,Electronics,Port Harcourt,0,0,20,1,1,4,2142.395,1222.0,0,21
094edeb2,CUST_0055,2024-01-26 00:51:00,1893.46,POS,Electronics,Ibadan,0,0,0,4,0,4,2187.4474999999998,3125.0,0,23
3f79b55e,CUST_0055,2024-01-27 09:17:00,274.58,Online,Electronics,Kano,0,0,9,5,0,5,2128.65,1946.0,0,24
978fed5d,CUST_0055,2024-01-29 06:44:00,783.36,POS,Utilities,Ibadan,0,0,6,0,0,4,1570.24,2727.0,0,26
1cc74930,CUST_0055,2024-02-03 18:21:00,546.71,Online,Fashion,Port Harcourt,0,0,18,5,0,1,783.36,7897.0,0,32
1506e856,CUST_0055,2024-02-04 22:10:00,2643.2,ATM,,Ibadan,0,0,22,6,0,2,665.0350000000001,1669.0,0,33
6fd08145,CUST_0055,2024-02-05 08:28:00,1049.32,POS,Utilities,Abuja,0,0,8,0,1,2,1594.955,618.0,0,33
ce8ebb15,CUST_0055,2024-02-05 17:38:00,2713.53,POS,Groceries,Abuja,0,0,17,0,2,3,1413.0766666666666,550.0,0,33
c0837a8f,CUST_0055,2024-02-05 19:31:00,2359.4,Transfer,,Ibadan,0,0,19,0,3,4,1738.19,113.0,0,34
1ba49729,CUST_0055,2024-02-07 14:40:00,757.13,Transfer,,Port Harcourt,0,0,14,2,0,5,1862.432,2589.0,0,35
b2357d0a,CUST_0055,2024-02-07 18:39:00,2967.66,ATM,,Kano,0,0,18,2,1,6,1678.215,239.0,0,36
0db2851a,CUST_0055,2024-02-08 11:35:00,2932.33,ATM,,Ibadan,0,0,11,3,2,7,1862.4214285714284,1016.0,0,36
d537d54c,CUST_0055,2024-02-09 10:22:00,2714.77,Transfer,,Kano,0,0,10,4,1,8,1996.16,1367.0,0,37
5e6ce30e,CUST_0055,2024-02-11 15:00:00,2720.11,Online,Utilities,Abuja,0,0,15,6,0,8,2267.1675,3158.0,0,39
fb341b36,CUST_0055,2024-02-13 22:51:00,1113.48,Transfer,,Abuja,0,0,22,1,0,5,2418.4,3351.0,0,42
bdac71f3,CUST_0055,2024-02-14 15:05:00,1774.79,ATM,,Port Harcourt,0,0,15,2,1,5,2489.67,974.0,0,42
a69003b2,CUST_0055,2024-02-20 13:13:00,2084.7,Transfer,,Lagos,0,0,13,1,0,2,1444.135,8528.0,0,48
7ad4e247,CUST_0055,2024-02-20 22:19:00,1154.9,Online,Utilities,Port Harcourt,0,0,22,1,1,3,1657.6566666666665,546.0,0,49
4ca6cb25,CUST_0055,2024-02-20 23:52:00,2640.76,ATM,,Abuja,0,0,23,1,2,3,1671.4633333333331,93.0,0,49
db16ab01,CUST_0055,2024-02-23 16:58:00,1225.81,Online,Restaurants,Port Harcourt,0,0,16,4,0,3,1960.1200000000001,3906.0,0,51
d8287d88,CUST_0055,2024-02-24 21:42:00,2468.41,Online,Electronics,Abuja,0,0,21,5,0,4,1776.5425,1724.0,0,53
272e9a18,CUST_0055,2024-03-03 06:42:00,1544.52,Online,Electronics,Lagos,0,0,6,6,0,0,0.0,0.0,0,60
405ac04e,CUST_0055,2024-03-03 07:23:00,2207.72,POS,Utilities,Kano,0,0,7,6,1,1,1544.52,41.0,1,60
97498ccd,CUST_0055,2024-03-04 06:07:00,1644.57,Online,Fashion,Port Harcourt,0,0,6,0,2,2,1876.12,1364.0,0,61
26d23113,CUST_0055,2024-03-08 22:05:00,217.49,Transfer,,Abuja,0,0,22,4,0,3,1798.9366666666665,6718.0,0,66
1f0e8aba,CUST_0055,2024-03-09 04:44:00,743.46,Online,Restaurants,Lagos,0,0,4,5,1,4,1403.5749999999998,399.0,0,66
c2d62852,CUST_0055,2024-03-17 23:50:00,1901.76,Transfer,,Port Harcourt,0,0,23,6,0,0,0.0,0.0,0,75
00abcdb5,CUST_0055,2024-03-18 11:06:00,2336.17,Online,Utilities,Ibadan,0,0,11,0,1,1,1901.76,676.0,0,75
5330b93a,CUST_0055,2024-03-20 09:00:00,1965.25,Online,Restaurants,Port Harcourt,0,0,9,2,0,2,2118.965,2754.0,0,77
aca29e07,CUST_0055,2024-03-25 20:42:00,98.13,POS,Groceries,Ibadan,0,1,20,0,0,1,1965.25,7902.0,0,83
1a070a89,CUST_0055,2024-03-29 10:15:00,2148.08,ATM,,Abuja,0,0,10,4,0,1,98.13,5133.0,0,86
7e33d0bc,CUST_0056,2024-01-07 04:08:00,1193.25,ATM,,Port Harcourt,0,0,4,6,0,0,0.0,0.0,0,0
0a627c7f,CUST_0056,2024-01-13 00:53:00,42.98,Online,Groceries,Kano,0,0,0,5,0,1,1193.25,8445.0,0,5
c518cb28,CUST_0056,2024-01-16 06:36:00,297.06,Transfer,,Port Harcourt,0,0,6,1,0,1,42.98,4663.0,0,9
93379b22,CUST_0056,2024-01-17 23:54:00,1793.93,ATM,,Port Harcourt,0,0,23,2,0,2,170.02,2478.0,0,10
b4a7add4,CUST_0056,2024-01-26 05:55:00,167.4,Online,Restaurants,Ibadan,0,0,5,4,0,0,0.0,0.0,0,19
fde56aa7,CUST_0056,2024-01-28 04:39:00,2690.75,Transfer,,Lagos,0,0,4,6,0,1,167.4,2804.0,0,21
a196b4f1,CUST_0056,2024-01-28 21:08:00,433.24,ATM,,Lagos,0,0,21,6,1,2,1429.075,989.0,0,21
3f4e80ff,CUST_0056,2024-01-29 05:27:00,647.04,Online,Restaurants,Lagos,0,0,5,0,1,3,1097.13,499.0,0,22
4fb1cbea,CUST_0056,2024-01-30 07:17:00,2952.74,Transfer,,Lagos,0,1,7,1,0,4,984.6075000000001,1550.0,0,23
d7484c4f,CUST_0056,2024-02-01 23:02:00,1874.65,ATM,,Kano,0,0,23,3,0,5,1378.234,3825.0,0,25
11855b61,CUST_0056,2024-02-07 22:07:00,827.25,Online,Fashion,Port Harcourt,0,0,22,2,0,1,1874.65,8585.0,0,31
55745a2f,CUST_0056,2024-02-08 03:21:00,1988.34,POS,Utilities,Lagos,1,0,3,3,1,2,1350.95,314.0,0,31
1d5e5c6b,CUST_0056,2024-02-09 20:50:00,1732.48,Online,Restaurants,Kano,0,0,20,4,0,2,1407.795,2489.0,0,33
1a15c546,CUST_0056,2024-02-17 01:24:00,454.53,Online,Utilities,Abuja,0,0,1,5,0,0,0.0,0.0,0,40
dcc01877,CUST_0056,2024-02-21 07:43:00,2145.5,POS,Groceries,Kano,0,0,7,2,0,1,454.53,6139.0,0,45
742845d0,CUST_0056,2024-02-28 02:57:00,52.69,ATM,,Lagos,0,0,2,2,0,1,2145.5,9794.0,0,51
9396df20,CUST_0056,2024-02-28 13:26:00,412.8,ATM,,Abuja,0,0,13,2,1,1,52.69,629.0,0,52
e5565eca,CUST_0056,2024-03-02 13:46:00,2663.81,ATM,,Port Harcourt,0,0,13,5,0,2,232.745,4340.0,0,55
aceb32cd,CUST_0056,2024-03-03 18:00:00,1071.44,POS,Utilities,Ibadan,0,0,18,6,0,3,1043.1000000000001,1694.0,0,56
d36bb78c,CUST_0056,2024-03-04 00:04:00,2477.33,Online,Fashion,Port Harcourt,0,1,0,0,1,4,1050.185,364.0,0,56
bab4adbb,CUST_0056,2024-03-04 19:41:00,236.8,ATM,,Port Harcourt,0,0,19,0,1,5,1335.614,1177.0,0,57
4a4a3a54,CUST_0056,2024-03-09 17:01:00,1345.34,POS,Utilities,Port Harcourt,0,0,17,5,0,3,1261.8566666666668,7040.0,0,62
d3e6f48c,CUST_0056,2024-03-10 00:55:00,2149.53,Transfer,,Port Harcourt,0,0,0,6,1,4,1282.7275,474.0,0,62
05951578,CUST_0056,2024-03-16 01:58:00,2507.57,ATM,,Kano,0,0,1,5,0,2,1747.435,8703.0,0,68
42466eb1,CUST_0056,2024-03-16 06:40:00,371.79,POS,Electronics,Ibadan,0,0,6,5,1,3,2000.8133333333335,282.0,0,69
f02cca33,CUST_0056,2024-03-27 15:26:00,1785.68,ATM,,Ibadan,0,0,15,2,0,0,0.0,0.0,0,80
021f29c6,CUST_0057,2024-01-06 22:00:00,308.18,Transfer,,Abuja,0,0,22,5,0,0,0.0,0.0,0,0
c13c6051,CUST_0057,2024-01-14 17:58:00,139.76,ATM,,Ibadan,0,0,17,6,0,0,0.0,0.0,0,7
b9625629,CUST_0057,2024-01-17 07:30:00,1944.74,Online,Restaurants,Kano,0,0,7,2,0,1,139.76,3692.0,0,10
9ee58180,CUST_0057,2024-01-21 18:14:00,1288.8,POS,Electronics,Abuja,1,0,18,6,0,1,1944.74,6404.0,0,14
aee5962d,CUST_0057,2024-01-24 16:49:00,1554.83,Transfer,,Ibadan,0,0,16,2,0,1,1288.8,4235.0,0,17
4ccc1017,CUST_0057,2024-01-29 18:35:00,2787.77,Transfer,,Lagos,0,0,18,0,0,1,1554.83,7306.0,0,22
994d7b37,CUST_0057,2024-02-07 22:38:00,274.68,ATM,,Lagos,0,0,22,2,0,0,0.0,0.0,0,32
c31ba668,CUST_0057,2024-02-12 23:17:00,489.32,POS,Fashion,Port Harcourt,0,0,23,0,0,1,274.68,7239.0,0,37
20100079,CUST_0057,2024-02-13 17:23:00,236.86,ATM,,Abuja,0,0,17,1,1,2,382.0,1086.0,0,37
0a7e9f0a,CUST_0057,2024-02-16 17:49:00,575.16,ATM,,Kano,0,0,17,4,0,2,363.09000000000003,4346.0,0,40
5151e5bf,CUST_0057,2024-02-17 23:12:00,1593.01,Online,Electronics,Abuja,0,0,23,5,0,3,433.78000000000003,1763.0,0,42
3477610d,CUST_0057,2024-02-18 14:49:00,1835.08,ATM,,Port Harcourt,0,0,14,6,1,4,723.5875000000001,937.0,0,42
d10bd8da,CUST_0057,2024-02-22 02:17:00,233.49,ATM,,Lagos,0,0,2,3,0,3,1334.4166666666667,5008.0,0,46
8d90a5e3,CUST_0057,2024-02-27 17:06:00,292.44,Transfer,,Kano,1,1,17,1,0,1,233.49,8089.0,0,51
b30b7140,CUST_0057,2024-03-04 20:31:00,244.04,Transfer,,Ibadan,0,0,20,0,0,1,292.44,8845.0,0,57
f04530e6,CUST_0057,2024-03-14 08:23:00,2535.68,ATM,,Abuja,0,0,8,3,0,0,0.0,0.0,0,67
8b474a1b,CUST_0057,2024-03-24 07:42:00,1906.39,POS,Groceries,Abuja,0,0,7,6,0,0,0.0,0.0,0,77
7e1b21fe,CUST_0057,2024-03-28 16:12:00,1783.54,Transfer,,Port Harcourt,0,0,16,3,0,1,1906.39,6270.0,0,81
64530ebc,CUST_0057,2024-03-29 03:24:00,1050.43,ATM,,Lagos,0,0,3,4,1,2,1844.9650000000001,672.0,0,82
0e69757b,CUST_0057,2024-03-30 18:48:00,331.01,Transfer,,Ibadan,0,0,18,5,0,3,1580.1200000000001,2364.0,0,83
b8bb89d4,CUST_0058,2024-01-01 22:59:00,671.16,Online,Fashion,Abuja,0,0,22,0,0,0,0.0,0.0,0,0
fe02978b,CUST_0058,2024-01-02 21:08:00,442.1,POS,Groceries,Port Harcourt,0,0,21,1,1,1,671.16,1329.0,0,0
560b8997,CUST_0058,2024-01-02 22:26:00,2414.57,ATM,,Lagos,0,0,22,1,2,2,556.63,78.0,0,0
c96dbf73,CUST_0058,2024-01-05 13:13:00,1073.31,Transfer,,Kano,0,0,13,4,0,3,1175.9433333333334,3767.0,0,3
10bb315a,CUST_0058,2024-01-07 07:28:00,392.27,ATM,,Kano,0,0,7,6,0,4,1150.2849999999999,2535.0,0,5
f4cdff0f,CUST_0058,2024-01-09 06:01:00,796.14,ATM,,Port Harcourt,0,0,6,1,0,4,1080.5625,2793.0,0,7
e804a669,CUST_0058,2024-01-12 08:30:00,1035.92,ATM,,Lagos,0,0,8,4,0,3,753.9066666666666,4469.0,0,10
